item_id,item_name,store_id,store_name,category_id,category_name,status,created_at
mysql: [Warning] Using a password on the command line interface can be insecure.
1837,Aloo Gobi,NULL,NULL,107,NULL,1,2025-01-09 09:14:23
1841,Aloo Jeera,NULL,NULL,107,NULL,1,2025-01-09 09:28:52
1840,Aloo Simal,NULL,NULL,107,NULL,1,2025-01-09 09:23:38
1873,Aloo Vange,NULL,NULL,107,NULL,1,2025-01-09 11:19:45
435,Chicken,NULL,NULL,14,Fast Food,1,2024-11-14 08:26:41
17888,Detol Original Soap 100g,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17387,Detol Original Soap 100g,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17388,Detol Original Soap 150g,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17889,Detol Original Soap 150g,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17890,Dettol Aniti septic Liquid250ml,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17389,Dettol Aniti septic Liquid250ml,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17390,DETTOL ASL PET 750ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17891,DETTOL ASL PET 750ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17892,DETTOL HANDWASH,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17391,DETTOL HANDWASH,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17392,DETTOL ICY150gX5 WRP,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17893,DETTOL ICY150gX5 WRP,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17894,Dettol org pack of 4 100g,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17393,Dettol org pack of 4 100g,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17394,DETTOL ORGP 150g WRP,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17395,DETTOL ORI 200ML PET,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17896,DETTOL ORI 200ML PET,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17897,DETTOL ORI75mlx3 PCH,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17396,DETTOL ORI75mlx3 PCH,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17397,DETTOL ORIGINAL POUCH 675ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17898,DETTOL ORIGINAL POUCH 675ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17899,Dettol Pack of 5 150g,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17398,Dettol Pack of 5 150g,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17399,DETTOL SENSITIVE 675ML POUCH,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17900,DETTOL SENSITIVE 675ML POUCH,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17901,DETTOL SKINCARE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17400,DETTOL SKINCARE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17401,DETTOL SKN 675ML PCH,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17902,DETTOL SKN 675ML PCH,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17903,DETTOL SP SC 100GX4,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17402,DETTOL SP SC 100GX4,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17403,DEV POOJA OIL 450ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17904,DEV POOJA OIL 450ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17905,DEV POOJA OIL 900ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17404,DEV POOJA OIL 900ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17405,DHANA JEERA POWDER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17906,DHANA JEERA POWDER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17907,DHANIYA 100G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17406,DHANIYA 100G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17407,DHR GNUT OIL 5 L CAN,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17908,DHR GNUT OIL 5 L CAN,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17909,DHR GRNUT OIL 1 L P,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17408,DHR GRNUT OIL 1 L P,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17409,Dhron,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17910,Dhron,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17911,DIAMON BUCKET MOP PLASTIC  JALI,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17410,DIAMON BUCKET MOP PLASTIC  JALI,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17411,DIET COCKE CAN 300ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17912,DIET COCKE CAN 300ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17913,DILL LEAVES/SHEPU,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17412,DILL LEAVES/SHEPU,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17413,Dimand  Bhajka Poha -1Kg,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17914,Dimand  Bhajka Poha -1Kg,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17915,Dimand Bhadang -500G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17414,Dimand Bhadang -500G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17415,Dimand Murmura -500G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17916,Dimand Murmura -500G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17917,DINK LADOO MIX,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17416,DINK LADOO MIX,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17417,DINKA,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17918,DINKA,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17919,DINKA 250G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17418,DINKA 250G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17419,DINKA LADDO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17920,DINKA LADDO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17921,DISPOBLES SPOON 30N,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17420,DISPOBLES SPOON 30N,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17421,DIVYA GULAB JAL 120ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17922,DIVYA GULAB JAL 120ML,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17923,DLM PSCHIRG SPR  450 G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17422,DLM PSCHIRG SPR  450 G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17423,DM DOM PSTA ELB 1 KG,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17924,DM DOM PSTA ELB 1 KG,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17424,DML PSCHIRG 500G PP,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17425,DNV PANJABAD 180g PPD,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17926,DNV PANJABAD 180g PPD,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17927,DNV SPICIAAPAD 450G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17426,DNV SPICIAAPAD 450G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17427,DODAKE 250G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17928,DODAKE 250G,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17929,Domex Fresh Guard Lime Fresh Disinfectant Toilet Expert 1L,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17428,Domex Fresh Guard Lime Fresh Disinfectant Toilet Expert 1L,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17429,Domex Original 500 ml,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17430,DOMS TEMPERA COLOUR,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17931,DOMS TEMPERA COLOUR,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17932,DORITOS NAESE 53G PP,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17431,DORITOS NAESE 53G PP,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17432,DORITOS SWLI 50 g PP,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17933,DORITOS SWLI 50 g PP,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17934,DOVE C F SH 5ML PK48,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17433,DOVE C F SH 5ML PK48,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17434,DOVE CLEAN AND FRESH SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17935,DOVE CLEAN AND FRESH SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17936,DOVE CON DAILY SHINE BIOPRO CARE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17435,DOVE CON DAILY SHINE BIOPRO CARE,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17436,Dove Cream Beauty Bathing Bar 75 g (Pack of 3),NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17937,Dove Cream Beauty Bathing Bar 75 g (Pack of 3),NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17938,DOVE DAILY SHINE MID SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17437,DOVE DAILY SHINE MID SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17438,DOVE DANDRUF CARE SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17939,DOVE DANDRUF CARE SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17940,DOVE DEYNESS CARE CONDITIONER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17439,DOVE DEYNESS CARE CONDITIONER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17440,DOVE DRYNESS CARE CONDITIONER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17941,DOVE DRYNESS CARE CONDITIONER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17942,DOVE DRYNESS CARE SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17441,DOVE DRYNESS CARE SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17442,DOVE HAIR FALL RESCUE CONDITINOR,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17943,DOVE HAIR FALL RESCUE CONDITINOR,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17944,Dove Hair Theropy Hair Fall shampoo pack of 32,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17443,Dove Hair Theropy Hair Fall shampoo pack of 32,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17444,DOVE HAIRFALL RESCUE CONDITIONER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17945,DOVE HAIRFALL RESCUE CONDITIONER,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17946,DOVE HAIRFALL RESCUE SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17445,DOVE HAIRFALL RESCUE SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17446,DOVE INRP TW RS5K 32,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17947,DOVE INRP TW RS5K 32,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17948,DOVE INTENSE REPAIR  SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17447,DOVE INTENSE REPAIR  SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17448,DOVE INTENSE REPAIR SMALL SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 15:32:48
17949,DOVE INTENSE REPAIR SMALL SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
17950,DOVE MENS CARE SHAMPOO,NULL,NULL,870,Ata,Rice,Grains & Dals,1,2025-12-03 16:03:54
